Happiness_ID;Country_ID;Year;Happiness;Log_GDP_Per_Capita;Social_Support;Life_Expectancy;Freedom;Generosity;Corruption
741;37;2016;6.14;9.042;0.794;63.85;0.8;-0.192;0.797
742;7;2020;6.139;10.39;0.953;68.875;0.767;-0.014;0.787
743;9;2014;6.139;10.219;0.924;67.38;0.635;-0.13;0.914
744;51;2007;6.138;9.33;0.894;66.54;0.786;-0.046;0.86
745;44;2022;6.138;9.513;0.899;65.95;0.922;-0.014;0.839
746;141;2019;6.137;10.639;0.776;72.4;0.74;-0.018;0.865
747;52;2014;6.136;9.366;0.904;65.14;0.57;-0.191;0.827
748;5;2019;6.13;10.309;0.842;66.8;0.848;-0.228;0.954
749;50;2018;6.128;9.359;0.851;68.25;0.869;-0.105;0.831
750;39;2006;6.128;9.806;0.951;66.86;0.882;-0.056;0.912
751;4;2013;6.126;9.046;0.721;63.402;0.568;0.114;0.935
752;2;2014;6.126;10.304;0.908;65.1;0.508;-0.269;0.956
753;28;2012;6.126;10.718;0.825;63.402;0.698;0.016;0.803
754;29;2020;6.118;10.596;0.887;74.225;0.806;-0.266;0.609
755;39;2016;6.118;10.325;0.882;68.4;0.884;-0.111;0.837
756;30;2010;6.116;10.446;0.816;70.9;0.677;-0.039;0.752
757;50;2016;6.115;9.358;0.842;67.75;0.846;-0.021;0.774
758;45;2021;6.114;8.626;0.806;63.85;0.835;0.111;0.847
759;41;2019;6.113;8.594;0.874;65.5;0.883;0.024;0.622
760;30;2021;6.113;10.697;0.811;73.65;0.717;-0.033;0.685
761;30;2023;6.112;10.742;0.799;74.2;0.762;-0.004;0.714
762;7;2018;6.111;10.365;0.863;68.525;0.87;-0.26;0.72
763;42;2020;6.11;9.555;0.831;65.575;0.786;-0.061;0.729
764;54;2019;6.106;10.765;0.842;70.1;0.867;-0.106;0.744
765;143;2021;6.104;10.294;0.85;71.15;0.574;-0.161;0.752
766;41;2021;6.095;8.647;0.848;65.65;0.905;0.02;0.675
767;142;2019;6.095;10.462;0.876;71.0;0.882;-0.24;0.915
768;54;2017;6.094;10.82;0.853;70.15;0.884;-0.01;0.744
769;6;2018;6.091;10.463;0.933;68.975;0.886;-0.147;0.621
770;29;2021;6.091;10.622;0.896;74.35;0.801;-0.213;0.67
771;9;2022;6.091;10.409;0.961;69.175;0.732;-0.129;0.841
772;5;2017;6.09;10.201;0.811;66.55;0.839;-0.165;0.926
773;43;2019;6.086;10.002;0.896;67.1;0.817;-0.217;0.83
774;49;2009;6.086;8.756;0.831;61.5;0.779;-0.04;0.763
775;39;2019;6.086;10.398;0.886;68.7;0.883;-0.208;0.869
776;3;2010;6.083;10.415;0.917;69.2;0.896;0.024;0.845
777;54;2006;6.076;11.233;0.919;68.4;0.769;-0.242;0.328
778;83;2016;6.074;9.705;0.908;68.075;0.924;0.352;0.878
779;43;2007;6.073;10.013;0.862;65.94;0.653;-0.146;0.881
780;141;2023;6.071;9.4;0.803;73.2;0.73;0.0;0.84
781;141;2024;6.033142337028293;10.548862056259;0.8420134259149907;72.48515438468202;0.6763310958589381;-0.050071227110074716;0.8974415944108608
782;11;2017;6.065;10.292;0.877;66.9;0.661;-0.145;0.886
783;2;2019;6.064;10.524;0.918;66.7;0.78;-0.258;0.783
784;38;2006;6.063;9.87;0.836;67.78;0.744;0.161;0.634
785;3;2012;6.063;10.392;0.925;69.52;0.904;-0.025;0.891
786;141;2017;6.062;10.556;0.819;72.0;0.812;0.036;0.851
787;36;2010;6.062;9.88;0.893;67.1;0.832;-0.171;0.471
788;29;2024;6.025517528357898;10.527311052876126;0.8904325439035411;74.09785604139384;0.7631870902092204;-0.2715235409596825;0.6561408318664854
789;30;2024;6.023611326190299;10.60543344013905;0.828229881378104;73.50784324015781;0.6982559099667764;-0.04568603277641912;0.7427252231324083
790;140;2011;6.057;10.666;0.913;71.2;0.568;-0.023;0.933
791;29;2010;6.057;10.547;0.902;73.0;0.772;-0.147;0.77
792;10;2022;6.055;10.396;0.928;66.5;0.817;0.018;0.844
793;9;2010;6.052;10.152;0.92;66.5;0.636;-0.106;0.907
794;18;2014;6.049;8.712;0.952;63.26;0.954;0.052;0.536
795;84;2022;6.048;10.251;0.815;65.625;0.957;0.208;0.789
796;81;2024;6.014080315352304;9.034904068611976;0.8169203063734791;60.56689579971414;0.9267799339369363;-0.10488615628076968;0.773952380638151
797;21;2022;6.044;10.225;0.92;65.325;0.776;-0.074;0.767
798;82;2024;6.009314809933307;9.301597735475063;0.8596846368597171;64.42164610112289;0.9411153893151383;-0.1158491421149087;0.7398863906318862
799;8;2020;6.042;9.813;0.852;67.025;0.843;0.142;0.824
800;43;2017;6.039;10.069;0.907;67.0;0.832;-0.192;0.841
801;143;2009;6.039;10.483;0.793;69.92;0.443;-0.298;0.959
802;11;2020;6.038;10.349;0.943;67.35;0.771;-0.127;0.836
803;21;2014;6.037;10.168;0.932;62.26;0.744;-0.27;0.869
804;3;2011;6.036;10.421;0.931;69.36;0.907;-0.031;0.893
805;6;2019;6.035;10.496;0.934;69.2;0.887;-0.101;0.576
806;45;2009;6.033;8.458;0.824;62.5;0.661;0.114;0.857
807;80;2016;6.033;11.422;0.925;73.3;0.904;0.137;0.047
808;48;2021;6.031;9.832;0.857;64.4;0.859;-0.088;0.677
809;142;2024;5.996924495843914;10.371066278350275;0.8953804829680645;70.71511598097392;0.868594850343058;-0.2189012089558153;0.9173134219145153
810;12;2012;6.028;10.092;0.776;67.54;0.542;-0.25;0.924
811;140;2014;6.027;10.594;0.898;71.5;0.624;-0.071;0.92
812;51;2006;6.025;9.277;0.91;66.32;0.805;-0.021;0.808
813;50;2009;6.022;9.227;0.779;65.46;0.737;-0.114;0.774
814;83;2019;6.022;9.798;0.903;68.3;0.898;0.305;0.877
815;45;2017;6.02;8.603;0.843;62.15;0.898;0.068;0.783
816;49;2012;6.019;8.847;0.781;62.1;0.862;-0.019;0.84
817;50;2013;6.019;9.376;0.801;66.82;0.787;-0.196;0.646
818;18;2012;6.019;8.608;0.933;62.78;0.914;-0.047;0.463
819;37;2015;6.018;9.02;0.791;63.5;0.733;-0.163;0.805
820;20;2015;6.017;9.232;0.84;62.9;0.595;-0.094;0.943
821;11;2024;5.984534181754522;10.354903025813119;0.951928357991189;66.66369474581983;0.7201807240746145;-0.052263824276902515;0.8718921019061624
822;13;2019;6.016;9.606;0.873;67.2;0.722;0.074;0.963
823;18;2022;6.016;8.996;0.879;65.6;0.959;0.306;0.616
824;89;2020;6.015;9.914;0.893;63.875;0.843;-0.038;0.772
825;84;2020;6.014;10.159;0.797;65.675;0.878;0.096;0.747
826;41;2016;6.013;8.654;0.853;65.275;0.717;0.035;0.731
827;84;2006;6.012;9.827;0.866;65.08;0.837;0.196;0.74
828;83;2018;6.012;9.78;0.873;68.225;0.905;0.255;0.907
829;32;2020;6.011;9.365;0.918;60.4;0.718;0.138;0.843
830;42;2021;6.01;9.598;0.814;65.75;0.792;0.086;0.739
831;84;2021;6.01;10.179;0.794;65.65;0.878;0.218;0.769
832;13;2023;6.009;9.759;0.879;67.4;0.847;0.241;0.948
833;140;2013;6.009;10.603;0.916;71.4;0.499;-0.108;0.943
834;19;2018;6.008;10.148;0.937;64.6;0.84;-0.104;0.824
835;57;2015;6.007;10.788;0.853;66.2;0.85;0.106;0.744
836;7;2015;6.007;10.228;0.893;68.0;0.793;-0.098;0.81
837;83;2022;6.007;9.77;0.867;68.525;0.881;0.299;0.868
838;143;2005;6.006;10.454;0.837;69.6;0.734;0.0;0.861
839;19;2022;6.006;10.169;0.923;66.2;0.883;0.022;0.72
840;48;2019;6.004;9.808;0.884;64.0;0.877;-0.127;0.746
841;30;2012;6.003;10.493;0.775;71.34;0.618;0.0;0.844
842;11;2019;6.0;10.393;0.947;67.2;0.798;-0.201;0.884
843;66;2009;6.0;9.381;0.899;66.52;0.771;-0.083;0.739
844;47;2019;5.999;9.452;0.809;69.5;0.815;-0.135;0.874
845;20;2012;5.996;9.091;0.826;61.76;0.602;-0.054;0.955
846;21;2015;5.996;10.146;0.924;62.7;0.685;-0.177;0.913
847;81;2022;5.995;9.057;0.819;62.075;0.952;-0.155;0.757
848;9;2016;5.993;10.286;0.945;67.825;0.7;-0.065;0.917
849;35;2021;5.991;9.857;0.779;65.8;0.837;-0.037;0.745
850;40;2013;5.985;8.953;0.83;60.94;0.884;0.039;0.817
851;51;2018;5.984;9.577;0.871;68.825;0.851;-0.154;0.855
852;74;2020;5.982;8.233;0.787;61.575;0.772;0.135;0.812
853;39;2022;5.979;10.412;0.891;69.0;0.899;-0.128;0.887
854;10;2017;5.978;10.264;0.895;66.0;0.7;-0.161;0.798
855;7;2021;5.978;10.461;0.936;69.05;0.732;0.122;0.744
856;44;2024;5.946410138402544;9.482087388806649;0.9095174517238456;64.81498796861358;0.8947359748562498;-0.0347230469422801;0.8747309344066845
857;83;2024;5.945457037318744;9.713760675172564;0.8879585743712793;67.60771522779747;0.8677515882619873;0.2985517224155454;0.9329270006673867
858;3;2013;5.975;10.381;0.932;69.68;0.89;0.03;0.918
859;84;2024;5.944503936234944;10.150168493675798;0.8158600337167956;64.46098028787196;0.9293097201801485;0.17357368390636088;0.7980824568925886
860;31;2024;5.942597734067346;9.748781055669737;0.8497887587306703;67.96172290853909;0.8239019600463108;-0.0325304497754523;0.734208725630842
861;18;2015;5.972;8.764;0.968;63.5;0.98;0.366;0.471
862;30;2016;5.971;10.592;0.811;72.275;0.591;0.02;0.862
863;19;2014;5.97;10.101;0.795;62.8;0.799;-0.002;0.805
864;10;2019;5.97;10.343;0.936;66.2;0.698;-0.2;0.789
865;58;2023;5.97;9.4;0.748;66.1;0.762;0.0;0.644
866;5;2016;5.969;10.117;0.809;66.425;0.822;-0.12;0.949
867;29;2012;5.968;10.565;0.905;73.24;0.753;0.0;0.692
868;45;2024;5.9378322286483485;8.65506763398879;0.7776902180761864;62.96628119140735;0.837394153343442;0.061751228398143045;0.8520202744025079
869;11;2023;5.965;10.473;0.954;67.8;0.755;-0.002;0.847
870;81;2021;5.965;8.999;0.778;62.05;0.905;-0.012;0.721
871;50;2015;5.964;9.385;0.856;67.5;0.801;-0.12;0.666
872;35;2020;5.964;9.816;0.779;65.8;0.873;-0.128;0.778
873;84;2014;5.963;10.057;0.863;65.72;0.808;0.235;0.845
874;139;2012;5.963;10.433;0.922;70.76;0.861;0.343;0.744
875;43;2008;5.961;10.043;0.892;66.06;0.678;-0.137;0.865
876;50;2012;5.961;9.343;0.785;66.48;0.825;-0.089;0.73
877;57;2023;5.959;10.877;0.817;65.6;0.869;0.155;0.744
878;29;2013;5.959;10.586;0.924;73.36;0.821;-0.154;0.65
879;20;2021;5.959;9.518;0.88;65.3;0.833;-0.096;0.875
880;30;2013;5.959;10.519;0.797;71.56;0.642;-0.056;0.832
881;57;2024;5.929254318894153;9.430903755772318;0.8126792157467447;63.713630739639655;0.7539112073174427;-0.0018340894398631413;0.7484028881334525
882;12;2023;5.958;10.462;0.909;69.3;0.573;-0.205;0.81
883;140;2016;5.955;10.617;0.927;71.675;0.624;-0.086;0.903
884;29;2016;5.955;10.615;0.9;73.725;0.836;-0.069;0.698
885;2;2006;5.954;10.042;0.93;63.5;0.567;-0.301;0.967
886;142;2023;5.954;10.504;0.895;71.5;0.847;-0.176;0.889
887;142;2022;5.953;10.484;0.862;71.375;0.903;-0.139;0.893
888;143;2019;5.952;10.3;0.891;70.9;0.614;-0.293;0.848
889;19;2015;5.95;10.098;0.931;63.4;0.74;-0.043;0.714
890;30;2022;5.95;10.725;0.81;73.925;0.723;0.002;0.747
891;89;2021;5.949;9.948;0.887;63.85;0.802;-0.013;0.784
892;52;2022;5.949;9.4;0.899;63.875;0.77;0.0;0.798
893;54;2016;5.947;10.887;0.845;70.175;0.841;-0.08;0.744
894;50;2014;5.946;9.399;0.831;67.16;0.719;-0.173;0.661
895;9;2011;5.945;10.177;0.917;66.72;0.727;0.006;0.907
896;38;2019;5.942;10.119;0.869;70.0;0.659;-0.11;0.86
897;12;2024;5.913051600469562;10.322576520738805;0.9225941478229431;68.27639640253165;0.625735370994696;-0.1816270571197427;0.905958091912427
898;10;2016;5.94;10.222;0.917;65.9;0.685;-0.163;0.868
899;18;2013;5.94;8.662;0.963;63.02;0.95;-0.043;0.434
900;83;2017;5.939;9.741;0.877;68.15;0.923;0.208;0.884
901;6;2017;5.938;10.429;0.936;68.75;0.862;-0.107;0.668
902;57;2010;5.937;10.728;0.877;65.0;0.862;-0.008;0.715
903;9;2013;5.937;10.193;0.909;67.16;0.598;-0.055;0.915
904;3;2016;5.937;10.459;0.934;70.175;0.904;-0.06;0.838
905;11;2018;5.936;10.346;0.941;67.05;0.693;-0.249;0.911
906;44;2013;5.936;9.405;0.939;65.44;0.909;0.034;0.903
907;47;2023;5.936;9.459;0.787;70.2;0.757;-0.061;0.919
908;8;2018;5.936;9.767;0.853;66.775;0.74;-0.106;0.864
909;37;2012;5.934;8.968;0.806;64.04;0.683;-0.161;0.786
910;143;2024;5.905426791799167;10.25253575974446;0.8628654548297678;70.59711342072671;0.5144247762933636;-0.28248652679382147;0.8349872793993754
911;45;2022;5.932;8.65;0.729;64.275;0.851;0.078;0.834
912;45;2019;5.93;8.633;0.797;63.0;0.846;0.059;0.815
913;49;2022;5.929;9.012;0.824;63.75;0.865;-0.083;0.84
914;41;2015;5.924;8.624;0.827;65.2;0.809;0.073;0.728
915;29;2014;5.923;10.59;0.9;73.48;0.838;-0.146;0.617
916;48;2023;5.921;9.9;0.86;64.8;0.867;-0.107;0.667
917;142;2018;5.92;10.435;0.887;70.875;0.877;-0.267;0.88
918;20;2014;5.917;9.227;0.805;62.52;0.623;-0.118;0.925
919;49;2018;5.916;9.044;0.827;63.15;0.863;-0.097;0.786
920;84;2012;5.914;9.985;0.841;65.56;0.848;0.013;0.847
921;29;2008;5.911;10.566;0.887;72.76;0.772;-0.142;0.816
922;29;2017;5.911;10.632;0.882;73.85;0.849;-0.213;0.659
923;9;2012;5.911;10.188;0.926;66.94;0.62;-0.032;0.907
924;29;2023;5.91;10.654;0.842;74.6;0.777;-0.222;0.594
925;22;2023;5.91;8.573;0.946;67.9;0.943;0.145;0.899
926;43;2021;5.908;9.977;0.882;67.2;0.819;-0.014;0.816
927;45;2018;5.908;8.624;0.827;62.575;0.872;0.095;0.804
928;29;2019;5.908;10.637;0.878;74.1;0.806;-0.261;0.617
929;51;2023;5.904;9.667;0.833;69.7;0.823;-0.142;0.87
930;30;2019;5.903;10.663;0.783;73.1;0.706;-0.061;0.718
931;43;2020;5.901;9.888;0.897;67.15;0.823;-0.131;0.816
932;40;2006;5.901;8.85;0.83;58.98;0.663;0.167;0.706
933;10;2018;5.901;10.311;0.913;66.1;0.608;-0.218;0.799
934;143;2022;5.9;10.358;0.875;71.275;0.563;-0.318;0.874
935;18;2016;5.893;8.804;0.945;63.8;0.984;0.199;0.744
936;51;2022;5.892;9.658;0.877;69.525;0.799;-0.164;0.863
937;47;2011;5.892;9.263;0.756;67.76;0.773;-0.128;0.824
938;47;2022;5.892;9.453;0.823;70.025;0.764;-0.18;0.884
939;4;2009;5.891;8.899;0.83;63.402;0.506;0.203;0.968
940;46;2017;5.89;9.209;0.913;66.6;0.861;-0.138;0.883
941;13;2018;5.887;9.566;0.836;67.15;0.659;0.118;0.913
942;50;2022;5.887;9.293;0.825;69.25;0.759;-0.083;0.866
943;7;2010;5.887;10.073;0.955;67.1;0.795;-0.003;0.905
944;19;2008;5.886;9.892;0.839;59.2;0.727;-0.226;0.899
945;7;2007;5.886;9.973;0.913;66.56;0.772;-0.053;0.925
946;12;2013;5.885;10.091;0.751;67.66;0.627;-0.211;0.936
947;83;2006;5.885;9.452;0.894;66.38;0.863;0.326;0.935
948;83;2020;5.885;9.733;0.867;68.375;0.84;0.27;0.918
949;19;2017;5.882;10.121;0.914;64.2;0.745;-0.041;0.755
950;89;2018;5.882;10.044;0.909;63.925;0.867;-0.081;0.785
951;10;2015;5.881;10.19;0.879;65.8;0.656;-0.084;0.808
952;29;2015;5.88;10.607;0.923;73.6;0.832;-0.162;0.654
953;13;2024;5.851100030022598;9.662577042138233;0.877709272023338;66.3096870650782;0.7539112073174427;0.21742562724291686;0.9669929906736514
954;7;2012;5.876;10.137;0.936;67.46;0.811;-0.032;0.888
955;30;2017;5.874;10.62;0.807;72.55;0.538;0.008;0.851
956;13;2022;5.872;9.723;0.856;67.35;0.743;0.191;0.933
957;46;2022;5.87;9.212;0.868;66.6;0.874;-0.091;0.91
958;81;2018;5.869;9.032;0.846;61.975;0.918;-0.112;0.726
959;84;2023;5.868;10.283;0.779;65.6;0.965;0.154;0.754
960;17;2011;5.867;9.31;0.759;67.88;0.487;-0.209;0.877
961;45;2010;5.866;8.474;0.803;62.3;0.646;0.101;0.82
962;2;2016;5.866;10.371;0.938;65.65;0.614;-0.272;0.949
963;47;2014;5.866;9.374;0.819;68.54;0.722;-0.141;0.878
964;58;2024;5.840615918100804;9.826903442932661;0.8006627923043309;64.85432215536265;0.7294566069663923;-0.0785749902788361;0.6774320756204009
965;49;2014;5.865;8.933;0.821;62.5;0.881;0.014;0.832
966;141;2022;5.865;10.683;0.82;73.0;0.698;0.008;0.887
967;21;2023;5.865;10.209;0.854;65.7;0.75;0.056;0.733
968;31;2021;5.863;9.779;0.856;68.75;0.875;0.02;0.744
969;45;2023;5.861;8.67;0.731;64.7;0.878;0.079;0.784
970;11;2022;5.861;10.47;0.937;67.65;0.776;-0.009;0.848
971;49;2023;5.86;9.025;0.786;63.9;0.832;-0.059;0.877
972;37;2014;5.857;9.0;0.798;63.68;0.778;-0.201;0.781
973;40;2012;5.856;8.935;0.802;60.66;0.865;0.015;0.821
974;21;2016;5.855;10.146;0.911;63.075;0.714;-0.187;0.925
975;50;2023;5.852;9.307;0.782;69.5;0.731;-0.106;0.84
976;140;2015;5.848;10.603;0.909;71.6;0.575;-0.07;0.913
977;29;2009;5.845;10.507;0.888;72.88;0.73;-0.217;0.74
978;18;2020;5.842;8.91;0.85;65.0;0.928;0.19;0.642
979;46;2024;5.817741492089617;9.16421008890923;0.8798298173367052;65.52300333009683;0.7758360214252809;-0.1268121279490477;0.9272493356663425
980;44;2010;5.841;9.331;0.889;65.2;0.726;0.065;0.78
981;47;2024;5.816788391005818;9.409352752389443;0.8289367298158931;69.25975107125836;0.7488516348310184;-0.1509306967841535;0.9258299194160815
982;50;2017;5.84;9.366;0.849;68.0;0.879;-0.173;0.734
983;143;2010;5.84;10.425;0.868;70.0;0.484;-0.308;0.954
984;30;2018;5.84;10.645;0.798;72.825;0.6;-0.095;0.797
985;140;2012;5.839;10.633;0.869;71.3;0.57;0.107;0.908
986;50;2010;5.838;9.245;0.839;65.8;0.723;-0.069;0.806
987;19;2013;5.835;10.074;0.889;62.2;0.782;-0.235;0.82
988;49;2015;5.834;8.965;0.829;62.7;0.884;-0.034;0.862
989;75;2017;5.831;8.495;0.69;56.35;0.713;0.035;0.714
990;3;2009;5.83;10.406;0.919;69.04;0.896;-0.025;0.804
991;24;2017;5.829;8.082;0.663;61.7;0.832;0.116;0.718
992;47;2012;5.825;9.313;0.764;68.02;0.703;-0.084;0.867
993;48;2024;5.799632571497428;9.802658564126926;0.8614517579541897;63.320288872148964;0.845826774154149;-0.1333899194495311;0.6887874056224892
994;12;2007;5.821;10.174;0.91;66.94;0.662;-0.099;0.934
995;106;2018;5.82;8.02;0.504;55.2;0.713;0.0;0.747
996;44;2012;5.82;9.339;0.931;65.36;0.748;0.188;0.774
997;41;2018;5.819;8.637;0.854;65.425;0.797;0.004;0.713
998;89;2024;5.792960863910832;9.945433961538479;0.8918462407791192;62.49427095041852;0.7707764489388567;-0.052263824276902515;0.7995018731428496
999;20;2024;5.792960863910832;9.447067008309476;0.8632188790486623;64.53964866137011;0.8163126013166745;-0.1531232939509813;0.9045386756621661
1000;46;2021;5.814;9.17;0.857;66.6;0.731;-0.084;0.883
1001;14;2023;5.813;10.041;0.853;67.4;0.799;-0.066;0.706
1002;20;2020;5.812;9.38;0.874;64.9;0.859;-0.058;0.941
1003;3;2006;5.811;10.399;0.936;68.56;0.936;0.037;0.708
1004;50;2019;5.809;9.341;0.808;68.5;0.83;-0.121;0.839
1005;2;2007;5.808;10.16;0.941;63.7;0.59;-0.287;0.966
1006;84;2008;5.807;9.893;0.803;65.24;0.78;0.04;0.884
1007;91;2022;5.805;8.074;0.646;57.175;0.698;0.025;0.76
1008;20;2019;5.803;9.455;0.809;64.5;0.784;-0.097;0.884
1009;20;2023;5.801;9.492;0.842;66.1;0.844;-0.157;0.86
1010;44;2016;5.801;9.485;0.94;65.65;0.854;-0.082;0.756
1011;30;2014;5.801;10.544;0.738;71.78;0.623;-0.049;0.834
1012;143;2023;5.796;10.387;0.818;71.4;0.589;-0.223;0.805
1013;141;2016;5.795;10.51;0.786;71.8;0.756;-0.036;0.898
1014;50;2011;5.795;9.305;0.818;66.14;0.788;-0.161;0.702
1015;29;2018;5.794;10.64;0.886;73.975;0.773;-0.268;0.687
1016;43;2018;5.793;10.032;0.9;67.05;0.846;-0.216;0.855
1017;30;2020;5.793;10.655;0.808;73.375;0.711;-0.112;0.665
1018;20;2011;5.792;9.097;0.869;61.38;0.628;-0.086;0.957
1019;38;2008;5.789;9.938;0.804;68.14;0.64;0.076;0.741
1020;143;2020;5.788;10.207;0.779;71.025;0.565;-0.246;0.764
1021;32;2022;5.788;9.397;0.951;60.6;0.717;0.211;0.847
1022;84;2011;5.786;9.948;0.77;65.48;0.84;-0.021;0.842
1023;75;2010;5.786;8.308;0.571;54.5;0.364;0.292;0.852
1024;36;2006;5.786;9.64;0.912;66.78;0.807;-0.125;0.477
1025;21;2024;5.763414730313049;10.13939299198436;0.8893722712468575;64.10697260713034;0.6948828616424936;-0.019374866774485494;0.7952436243920665
1026;83;2007;5.784;9.498;0.889;66.56;0.87;0.386;0.898
1027;49;2024;5.762461629229249;8.994495937269084;0.8285833055969986;62.41560257692038;0.8365508912623714;-0.10269355911394189;0.8804085994077285
1028;47;2013;5.783;9.361;0.797;68.28;0.703;-0.071;0.87
1029;49;2010;5.781;8.78;0.807;61.7;0.703;-0.073;0.781
1030;30;2015;5.78;10.567;0.768;72.0;0.616;-0.041;0.841
1031;49;2011;5.779;8.813;0.817;61.9;0.782;-0.043;0.825
1032;5;2015;5.777;10.083;0.787;66.3;0.796;-0.147;0.962
1033;139;2010;5.774;10.402;0.908;70.4;0.802;0.278;0.744
1034;41;2013;5.772;8.559;0.868;65.0;0.859;0.034;0.636
1035;7;2009;5.772;10.041;0.917;66.92;0.821;0.068;0.898
1036;31;2020;5.771;9.699;0.808;68.625;0.891;-0.109;0.744
1037;2;2012;5.771;10.216;0.919;64.7;0.503;-0.279;0.957
1038;49;2016;5.77;8.991;0.796;62.85;0.882;-0.051;0.853
1039;84;2013;5.77;10.015;0.831;65.64;0.791;0.26;0.755
1040;142;2020;5.768;10.374;0.875;71.125;0.913;-0.244;0.867
1041;49;2013;5.767;8.896;0.803;62.3;0.846;-0.071;0.812
1042;30;2007;5.767;10.36;0.827;70.24;0.656;-0.065;0.803
1043;82;2011;5.767;8.804;0.898;64.58;0.818;0.084;0.742
1044;52;2023;5.765;9.4;0.885;63.7;0.757;0.0;0.825
1045;58;2022;5.76;9.893;0.813;65.875;0.761;-0.043;0.668
1046;19;2012;5.759;10.03;0.892;61.6;0.84;-0.177;0.877
1047;4;2016;5.759;9.213;0.824;63.402;0.827;0.12;0.941
1048;89;2023;5.759;10.083;0.868;63.8;0.797;-0.002;0.769
1049;20;2013;5.756;9.178;0.803;62.14;0.658;-0.073;0.941
1050;58;2012;5.754;10.38;0.855;65.14;0.712;-0.076;0.791
1051;8;2016;5.753;9.692;0.895;66.525;0.614;-0.074;0.89
1052;7;2014;5.75;10.184;0.924;67.82;0.875;-0.069;0.898
1053;13;2021;5.749;9.674;0.86;67.3;0.759;0.274;0.921
1054;7;2013;5.746;10.146;0.912;67.64;0.776;-0.142;0.916
1055;40;2011;5.743;8.923;0.768;60.38;0.763;0.003;0.863
1056;89;2022;5.741;10.034;0.887;63.825;0.798;-0.042;0.769
1057;3;2015;5.741;10.428;0.901;70.0;0.896;0.002;0.892
1058;18;2011;5.739;8.554;0.924;62.54;0.934;0.032;0.522
1059;19;2011;5.736;9.997;0.905;61.0;0.878;-0.241;0.802
1060;10;2014;5.729;10.143;0.881;65.5;0.671;-0.049;0.804
1061;5;2014;5.727;10.047;0.753;66.12;0.754;-0.107;0.958
1062;50;2024;5.7062286652850815;9.258495728709311;0.8186874274679518;68.39439896277885;0.7412622761013821;-0.1311973222827033;0.856278523153291
1063;14;2020;5.722;9.812;0.887;67.1;0.802;0.061;0.845
1064;32;2021;5.721;9.365;0.927;60.5;0.667;0.215;0.851
1065;19;2007;5.719;9.878;0.861;58.6;0.806;-0.251;0.865
1066;142;2008;5.717;10.383;0.886;68.82;0.646;-0.223;0.933
1067;22;2024;5.695744553363288;8.555394243342988;0.9339037228275681;66.34902125182727;0.933526030585502;0.17138108673953306;0.9244105031658205
1068;44;2017;5.713;9.518;0.902;65.7;0.891;-0.008;0.81
1069;2;2015;5.711;10.334;0.929;65.3;0.641;-0.259;0.924
1070;47;2017;5.711;9.429;0.83;69.15;0.827;-0.16;0.895
1071;142;2017;5.711;10.406;0.9;70.75;0.905;-0.182;0.881
1072;51;2020;5.709;9.5;0.797;69.175;0.84;-0.091;0.808
1073;46;2013;5.709;9.182;0.865;66.6;0.793;-0.029;0.931
1074;14;2024;5.689072845776692;9.948127836961337;0.877709272023338;66.3096870650782;0.7631870902092204;-0.08076758744566391;0.7796300456391951
1075;92;2023;5.704;7.147;0.701;52.2;0.867;0.071;0.678
1076;57;2009;5.701;10.714;0.904;64.76;0.896;0.031;0.506
1077;37;2006;5.701;8.885;0.878;65.12;0.683;-0.062;0.807
1078;47;2016;5.701;9.419;0.803;68.975;0.83;-0.139;0.866
1079;38;2007;5.698;9.91;0.815;67.96;0.662;0.236;0.723
1080;32;2024;5.678588733854897;9.360862994777973;0.945920146269982;58.95419414300232;0.6527197575889585;0.19769225274146665;0.8889250969092946
1081;85;2023;5.695;9.466;0.781;63.3;0.9;0.59;0.866
1082;51;2024;5.677635632771098;9.587148530298169;0.8504956071684594;68.70907245677141;0.7733062351820688;-0.16408627978512033;0.8832474319082506
1083;47;2021;5.694;9.436;0.819;69.85;0.812;-0.09;0.88
1084;36;2007;5.694;9.702;0.875;66.86;0.786;-0.178;0.614
1085;20;2022;5.687;9.465;0.817;65.7;0.829;-0.084;0.885
1086;41;2010;5.687;8.431;0.863;64.7;0.792;0.013;0.802
1087;22;2019;5.685;8.568;0.877;65.8;0.92;-0.008;0.885
1088;20;2018;5.682;9.404;0.892;64.1;0.824;-0.089;0.929
1089;47;2018;5.68;9.449;0.845;69.325;0.83;-0.184;0.906
1090;23;2023;5.679;9.73;0.819;68.2;0.819;-0.179;0.681
1091;3;2014;5.678;10.407;0.908;69.84;0.888;0.047;0.909
1092;44;2011;5.677;9.36;0.869;65.28;0.666;0.179;0.756
1093;49;2019;5.674;9.051;0.784;63.3;0.881;-0.09;0.857
1094;75;2007;5.671;8.314;0.479;53.72;0.396;0.081;0.794
1095;22;2022;5.668;8.555;0.927;67.375;0.948;0.23;0.876
1096;36;2008;5.664;9.769;0.879;66.94;0.808;-0.156;0.597
1097;33;2019;5.659;10.995;0.856;63.402;0.727;0.062;0.432
1098;44;2019;5.653;9.519;0.892;65.8;0.876;0.017;0.882
1099;49;2017;5.651;9.017;0.779;63.0;0.884;-0.124;0.819
1100;6;2016;5.65;10.374;0.938;68.525;0.843;-0.155;0.639
1101;14;2018;5.65;9.937;0.856;66.9;0.626;-0.057;0.769
1102;45;2016;5.648;8.573;0.774;61.725;0.85;0.076;0.793
