Country_ID,Year,Happiness_Score_Rank,GDP_Per_Capita_Rank,Social_Support_Rank,Life_Expectancy_Rank,Freedom_Rank,Generosity_Rank,Corruption_Rank
143,2015,58,39,63,22,128,133,75
143,2016,78,41,86,22,132,133,114
143,2017,85,43,102,22,138,140,121
143,2018,73,39,89,21,129,135,108
143,2019,60,43,43,21,133,140,105
143,2020,57,40,80,20,113,115,51
143,2021,48,42,59,20,118,113,55
143,2022,62,44,51,21,132,140,120
143,2023,75,41,74,21,128,133,87
143,2024,64,45,63,22,135,141,88
